x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
20.23,b,2354.47,false,407.39986665365757,0.14,-0.02,-96,21.59,4.35,116.12,371922.76773741835
20.75,x,1439.03,false,403.9297224064062,1.54,2.47,7,19.62,-5.21,108.88,216388.27976704855
17.48,b,2263.7,false,405.3925890934312,1.36,2.97,74,15.41,-9.99,114.01,264627.89037397684
18.28,b,1922.81,false,415.19352655770695,0.33,1.27,82,18.18,-5.58,112.22,152971.10690087723
18.95,b,1816.38,false,404.96599701499576,0.48,1.59,43,18.48,3.96,117.03,232833.98657199182
17.6,r,1892.63,true,404.44962736761033,0.8,1.73,-20,,9.86,117.03,195516.98678675128
21.53,b,1801.55,true,415.7904267684014,0.53,0.41,-6,19.72,6.7,103.87,137926.60615444247
21.0,b,2330.94,true,410.3681254162099,0.26,0.09,78,20.02,-2.62,107.93,234342.28350266555
17.83,b,1675.96,true,415.05660037715364,1.79,3.05,-63,20.42,-9.53,107.25,103686.05817841309
19.26,b,2204.31,false,415.79362635133606,1.82,3.23,-68,18.17,-7.68,108.48,169965.87419448164
17.34,r,2360.04,true,400.3824613222845,1.17,2.09,-60,22.58,1.23,112.42,244422.8764698107
22.95,b,2377.65,true,412.1641307353565,0.93,1.6,-19,24.15,9.01,112.66,227540.800472146
17.35,r,2548.1,false,415.7393325458053,0.07,0.39,9,16.9,8.5,111.55,96857.61752977542
17.96,r,2275.96,false,419.86118577721413,0.4,0.76,-72,19.74,0.17,114.04,148250.15112354586
20.33,r,1764.45,true,413.2177916677987,0.99,1.84,-72,18.19,-8.31,107.61,163084.4723943733
18.64,b,1980.9,false,412.0199934064519,1.25,2.97,74,22.99,-9.16,106.25,151460.1873359248
17.45,r,1791.72,true,401.70473817576527,0.56,1.33,89,25.71,-1.58,112.78,262396.6363336085
21.07,r,1488.04,false,419.4936162996626,0.93,1.6,-62,19.18,7.45,106.02,138495.50786185497
17.87,r,1599.84,true,409.53748643015155,0.2,0.67,-60,19.1,9.63,110.11,217977.61866021281
20.82,!,1558.91,true,403.20624576502405,0.72,1.82,-47,20.27,2.96,116.15,248924.7047900974
16.74,y,1634.56,true,419.84577207387395,3.25,6.61,55,23.46,-6.43,107.04,71696.10487681466
22.41,y,1924.55,true,404.1503490832148,3.27,7.48,-93,22.9,-9.91,103.65,372754.7575085927
21.47,b,1835.6,false,414.86329209165996,0.02,0.78,8,19.57,-4.27,110.22,140327.1921780468
20.93,r,1936.33,true,408.383507207176,0.03,0.07,68,16.11,5.29,114.75,305609.9702378308
24.12,r,2327.12,true,400.65826594275836,0.26,-0.27,-28,16.25,9.99,107.33,373164.3167570163
18.16,y,1386.9,,402.6848386192683,2.05,4.01,44,20.18,5.51,105.92,192588.5667219982
18.64,r,1683.34,true,408.9849482668276,1.4,2.8,-86,22.86,-4.04,112.63,273461.9457509653
19.86,b,2195.91,true,407.6095413250821,0.18,0.84,-25,20.85,-9.88,118.5,265803.8393039591
22.27,r,2194.15,true,412.7708073483358,0.43,0.0,-64,21.5,-6.63,106.16,228699.48853037064
21.92,b,1770.13,true,402.8029530850525,0.85,1.56,74,22.46,2.71,110.49,318726.0206822928
20.19,r,1968.55,false,413.1365998908859,0.41,0.96,54,19.44,9.56,113.69,153668.11468823158
19.66,r,1914.42,false,417.5861351662726,1.07,2.0,43,17.99,7.62,110.78,128216.13512738215
22.32,y,2001.96,false,406.9697190784683,0.55,1.42,88,,-1.32,113.42,370009.23822832014
19.45,y,2131.05,false,407.0497606854844,1.91,3.74,-40,20.43,-9.05,113.7,259873.1199770483
17.52,r,1644.38,,405.47557210586154,1.92,3.61,85,,-8.46,105.94,250172.73065016375
21.35,r,1667.02,true,416.4233880871743,0.83,1.92,-8,17.15,-0.08,107.11,121141.31251654246
24.47,y,2269.19,false,418.5473490850796,0.02,-0.42,-78,18.36,8.36,112.3,305368.59132025926
18.66,b,2191.53,t,411.34739314298787,0.52,1.39,88,17.32,9.12,106.78,187624.90157244494
21.83,r,2167.96,true,413.0875076123813,0.49,0.99,41,20.22,1.49,112.08,192440.7889737354
22.0,r,1676.27,true,412.4913239087346,0.13,0.12,74,,-7.51,110.85,187434.22891123712
20.84,b,2401.05,true,406.1233437463194,0.1,0.37,-88,16.22,-9.61,114.74,375454.8399977253
15.61,y,1987.78,false,410.14748193590015,0.36,0.84,51,14.23,-2.87,109.13,60722.43561153142
20.57,b,1901.2,true,403.90245899075717,0.08,-0.55,89,21.39,6.5,111.38,329951.6041800862
19.29,y,2226.18,true,419.20057276728363,2.96,6.33,56,21.68,9.9,111.17,155076.99404550873
20.54,b,1767.66,true,411.38924747661736,0.7,1.54,23,25.26,4.19,108.98,122879.36252077074
23.79,!,2203.76,false,407.24101060382367,1.96,3.47,36,20.81,-5.36,108.33,360159.2001305268
21.59,r,1438.6,false,403.97876267737735,0.48,1.18,63,22.84,-9.99,111.4,265935.1345612903
17.96,y,2003.63,true,416.72360537566567,0.15,0.33,-53,18.81,-5.43,111.89,110018.44095858997
20.57,y,1938.29,false,409.43897306908076,0.66,0.87,-86,,4.12,109.49,326723.96269810526
18.24,r,1682.37,false,411.8779786980682,0.25,1.03,-27,19.65,9.89,112.12,77011.41101502735
0.0,r,1896.32,false,413.13627251817366,0.15,0.12,-79,13.45,6.56,112.15,199905.35847329575
19.33,b,2183.04,true,402.7689655450165,2.28,5.03,0,,-2.79,106.85,246225.25278950945
19.4,b,2194.55,false,407.10290844398634,0.74,1.81,62,19.99,-9.58,110.0,287777.1495739234
20.32,y,2059.52,false,401.93452286975014,1.31,2.2,91,18.78,-7.56,106.68,338748.59870674973
22.23,b,2300.73,false,406.3559480785567,0.24,0.52,-26,17.35,1.41,109.55,328634.8361182808
19.5,r,2120.16,true,403.03873905950087,1.76,3.49,49,17.5,9.09,118.13,267599.5560973556
21.5,y,2016.07,true,400.1020189843322,2.56,5.43,76,24.36,8.41,106.64,333983.43122574204
19.97,,2155.92,true,406.9131527977268,0.62,1.04,56,20.2,0.0,101.25,290369.79335376236
18.37,r,1899.63,false,403.74846898287234,0.71,1.52,-45,19.69,-8.41,116.32,226920.1405852895
23.97,r,1451.57,false,417.70826870538787,0.55,1.38,-12,20.67,-9.09,105.94,141141.78289082943
19.64,y,1923.32,true,402.0577507549305,0.69,1.56,67,27.85,-1.4,103.71,277137.75195339904
17.4,b,2081.84,true,410.9184619496338,1.95,4.02,23,20.72,7.56,110.77,82627.4350945141
22.76,y,2006.26,false,410.67660316214227,0.22,0.17,39,18.29,9.58,109.62,194718.47840611817
19.51,r,2206.75,false,417.4034139154989,0.71,1.62,3,18.89,2.79,107.67,127592.98152777167
21.2,b,2448.09,false,419.39282062720866,0.98,1.27,-10,24.39,-6.57,101.86,188790.99172855096
21.55,r,2085.45,true,418.29449836641015,0.84,1.85,9,17.84,-9.89,108.18,162497.39974053035
22.27,y,1977.92,false,419.2115661183533,0.15,0.65,62,22.35,-4.11,110.99,204494.44587875073
21.58,r,1413.27,false,412.2418842877933,0.53,1.72,24,17.26,5.44,113.47,107630.14578731128
0.0,r,1886.55,true,417.5215448891802,1.29,2.83,-39,22.54,9.99,109.21,226366.1990566954
21.54,!,1985.36,false,401.7945545060682,0.88,2.13,4,16.6,5.36,119.97,276779.24047379184
20.61,y,2082.3,false,405.8277532882164,0.31,1.28,19,17.84,-4.2,105.19,268228.5201743624
17.46,b,2255.82,true,418.06973518057686,0.3,0.45,43,20.88,-9.9,112.08,104958.15397851488
19.74,b,1884.5,false,407.6105993011828,0.16,0.58,-50,18.59,-6.5,114.94,259549.44314201226
19.58,r,1911.54,f,403.7911280673879,0.3,0.7,-71,23.21,2.88,112.37,281111.502703859
19.54,b,1842.3,true,401.23417417707634,1.48,2.68,-76,17.01,9.61,108.05,284353.03303268633
19.87,y,2174.71,false,412.39269330973264,0.46,1.84,49,18.65,7.5,112.22,157594.11479330974
17.81,r,1834.53,false,407.8460136076318,0.49,1.08,3,21.69,-1.5,113.09,193518.50187802123
20.05,b,2270.63,true,413.3141178602566,0.33,0.37,-69,20.17,-9.13,110.01,194381.81208363903
21.03,b,2234.4,false,416.3424646419067,7.05,13.99,73,11.86,-8.36,103.09,219301.80138813096
22.55,!,2288.07,true,400.9511353480645,0.71,1.44,6,20.82,0.09,108.32,325461.20917254477
20.35,y,2494.71,false,408.77933531361833,1.0,1.75,-3,20.65,8.46,107.97,292314.57440792705
22.91,b,1852.18,false,407.4390293769954,0.52,0.99,-8,24.8,9.05,109.78,291935.5070456409
18.77,y,1778.21,true,400.82880058624556,0.26,0.81,37,16.04,1.32,101.19,219805.59635913884
21.31,r,2143.36,true,402.3662359646192,0.09,0.56,89,18.69,-7.62,111.71,363334.0698637858
21.32,b,2430.18,true,418.64316858173527,0.99,2.55,0,16.73,-9.56,113.66,189343.20683099327
18.63,b,2554.63,false,403.4511687880336,2.88,6.48,40,22.23,-2.7,103.55,269996.28080822155
17.29,r,2480.11,true,418.9006639413379,0.1,0.1,8,22.34,6.63,112.12,91991.4327308003
19.35,b,1409.55,true,414.0485702976157,1.82,4.49,-52,21.4,9.87,109.64,98945.15698335366
21.81,b,2202.89,false,418.05493045808015,0.98,2.37,-3,18.04,4.03,112.29,180292.26364056318
20.52,b,2469.99,true,406.9481309466797,1.09,2.65,-45,21.09,-5.51,107.16,316568.59879915573
21.58,r,2176.87,true,406.38832637061176,1.4,2.98,-54,17.93,-9.99,106.35,323037.7107171404
18.01,r,1992.21,false,406.9835642149016,1.06,2.22,-90,21.76,-5.28,105.96,286736.7243359517
18.88,y,1918.76,false,410.1375396389136,0.11,0.29,-10,17.39,4.28,105.9,96895.32698518873
17.68,r,1939.01,false,402.4680299098084,0.29,0.76,-81,27.88,9.91,110.79,261085.65726124053
18.32,r,2458.42,false,402.81896303884,1.2,2.79,35,21.84,6.43,110.68,250523.35635608694
18.05,b,1601.66,true,400.35664699200464,3.1,5.78,-58,22.74,-2.96,107.99,219313.4240931643
18.99,b,2213.82,false,404.68769141313606,0.64,1.31,-63,23.53,-9.63,109.92,280982.7689851412
21.5,y,2000.57,true,413.26383313568857,0.7,2.08,-33,18.22,-7.44,106.41,164458.85629824048
19.09,,1777.66,false,415.6391424666402,1.59,3.48,-98,17.77,1.58,109.81,186247.31243244512
19.67,r,2613.35,true,400.9568339727959,0.56,0.63,55,,9.16,103.5,312548.18561293074
21.4,r,1723.45,t,408.3362649104209,0.72,1.64,56,16.25,8.31,107.58,281346.2642247117
22.65,b,2060.68,false,418.35998859049175,1.85,3.46,-99,18.93,-0.17,104.87,282435.2937246215
20.92,r,1648.56,false,406.8500136067023,0.91,1.89,30,22.85,-8.51,109.19,244091.0641401568
20.62,r,1887.17,false,403.04577850762615,2.2,4.31,-75,20.53,-9.01,112.54,305034.3478915127
16.91,y,2263.39,false,405.5187620702518,1.29,2.37,23,21.97,-1.23,103.98,200640.2219162881
20.57,b,1680.62,true,414.17800460722094,2.25,4.18,-39,16.62,7.68,107.85,126360.08443363401
20.36,y,1759.92,false,419.213623516968,0.23,-0.57,93,13.91,9.53,112.07,197575.58880390148
20.29,y,1950.1,true,400.5645216927062,5.02,10.54,-95,18.09,2.62,109.13,337261.32321339595
22.32,b,1640.21,true,409.56983578630235,1.62,3.31,87,19.38,-6.7,105.36,335793.19203651923
20.78,b,2213.7,false,419.64235440168227,2.07,4.08,57,,-9.86,118.55,190815.5816374735
18.96,y,1651.8,true,416.9887792801709,0.11,0.19,8,19.27,-3.95,106.68,80264.22059998327
19.69,r,1963.23,false,410.6241661796045,1.26,3.2,79,16.28,5.58,112.24,177336.25632522308
20.73,b,1972.08,false,410.7673133014299,0.25,0.98,-8,14.43,9.99,110.16,138743.54832681915
18.27,b,2498.39,true,405.95522287975524,1.34,3.11,37,22.72,5.21,116.14,255789.73496668946
22.38,r,1784.98,false,419.29449339170833,0.25,0.68,-84,23.19,-4.36,106.07,220076.15240573912
19.25,r,2239.08,true,401.4646245273821,0.27,0.53,-23,21.49,-9.92,109.16,251510.6049419067
18.28,x,2398.44,false,416.39217738616935,1.07,1.89,-70,20.68,-6.36,111.31,160699.8816783654
15.94,b,2557.1,true,403.4579525424402,4.73,9.33,22,20.72,3.05,108.55,190182.55027921355
17.18,r,1807.13,true,418.6871268208065,1.7,2.82,-84,20.01,9.66,113.21,127917.21339364868
19.02,y,1843.36,true,404.8907833350187,2.38,5.11,-36,17.97,7.39,109.63,228908.69154678128
17.99,b,2050.53,true,400.4609984634574,0.38,0.5,-21,18.61,-1.67,114.37,213751.93946959623
15.54,y,2125.6,,400.51216389396217,0.16,0.16,-57,16.22,-9.2,109.98,191504.67505727927
17.31,b,1994.75,,415.1948389484123,0.24,0.42,32,15.31,-8.26,112.33,81265.54456598309
22.26,b,1813.88,false,415.2670026006997,1.68,3.24,-8,17.41,0.26,113.89,153307.59936319265
22.78,r,2215.11,false,412.6908451742682,0.43,1.68,68,20.56,8.55,110.95,247873.6328941855
18.21,r,1648.38,false,414.5878703912056,0.09,-0.16,26,18.02,8.97,114.12,74108.23576981788
19.12,r,2287.98,false,415.66855327468903,2.16,4.35,43,21.02,1.14,112.46,143293.16083612398
18.12,r,1647.92,false,408.04742536695846,0.88,2.09,38,22.36,-7.74,105.74,203421.19588349675
21.22,b,2476.7,false,411.09361498781635,0.07,-0.1,-14,27.2,-9.5,109.83,193864.6523222951
13.69,r,2071.15,true,405.07940193008557,0.64,0.99,-95,19.56,-2.53,111.66,210220.27759954272
20.45,r,1883.49,true,416.75123027266005,1.32,2.4,88,22.12,6.76,110.54,200539.68231028377
17.17,b,2214.79,true,418.1464866676221,0.92,1.59,68,15.29,9.85,109.83,124516.32996802662
24.23,b,2115.73,false,410.1835172352341,1.1,2.2,-46,19.97,3.87,104.79,245704.9353807423
20.02,y,2249.12,true,402.6403211928092,0.31,0.62,40,23.4,-5.66,113.39,280530.8278705952
17.83,r,2017.04,false,400.1458760181587,1.22,2.47,70,14.78,-9.99,107.18,251274.9139209687
20.38,b,1998.91,true,414.9600680365962,1.29,2.34,-28,21.14,-5.13,111.9,140905.98154551716
19.91,r,1433.09,false,418.1425349281196,0.29,0.95,71,23.2,4.44,117.17,129746.93323799291
22.58,y,2345.88,false,419.0404757920155,0.12,0.13,-26,19.89,9.93,113.24,216417.72211363792
21.62,b,2502.8,true,413.1183432614318,0.17,0.34,-93,16.1,6.29,112.27,290545.02472459845
17.98,b,2263.78,false,414.426963211513,0.33,0.78,58,28.25,-3.13,105.93,133055.24099491985
19.31,r,2230.2,false,403.7150626876431,0.25,1.07,-86,17.27,-9.68,101.06,321469.86348492187
0.0,r,2411.93,false,411.61298004076855,0.07,0.69,72,21.43,-7.33,108.58,209455.68171185686
19.87,r,2164.19,false,413.49253349009405,0.02,0.38,92,,1.76,104.53,217747.35681792366
20.63,r,1733.93,true,408.5112228147841,0.87,1.6,-82,19.36,9.23,107.2,304997.05336463643
20.25,y,2095.99,true,411.37732724618775,0.02,-0.07,38,19.12,8.21,106.32,150651.60326673894
22.27,,2235.39,false,415.60376582819225,0.76,1.91,44,22.14,-0.35,110.33,211455.633488385
19.7,x,2090.53,true,418.3560807783049,3.72,7.18,65,17.76,-8.6,118.77,165971.36662781195
18.98,y,1997.17,true,411.0340990342661,0.29,0.33,20,20.65,-8.93,102.64,107128.02485961352
17.8,b,1300.1,true,401.8921058571618,1.7,3.69,7,21.2,-1.05,113.99,166660.36785230608
20.68,y,1803.66,false,406.8192736254421,0.94,1.57,-38,20.21,7.79,114.73,258348.71050474953
17.97,x,2314.9,true,411.49862905789934,0.27,0.5,-98,21.43,9.48,114.65,196352.7827527969
21.49,b,1812.56,false,413.8768386378563,5.54,11.56,-66,24.64,2.45,102.72,182585.43744289243
18.29,b,2117.67,true,409.9455583122639,0.99,1.72,78,26.14,-6.83,111.48,282375.5307907207
16.26,y,1563.54,false,417.7918572344691,1.25,2.07,-61,13.32,-9.83,104.93,68780.4202557506
19.85,b,2064.76,true,407.6842686604069,0.24,0.55,-66,23.67,-3.79,113.7,293913.06919296505
21.16,b,1189.38,true,412.08985296455415,1.67,3.21,-43,19.5,5.73,109.98,97521.18250158051
24.23,y,2310.29,true,404.24296727390333,0.04,0.67,-4,16.5,9.99,110.36,367375.75446828007
17.58,r,1996.99,false,414.73294991296586,0.46,0.69,39,20.34,5.06,109.81,89997.29659884062
18.06,b,2152.6,true,407.9996560421159,0.1,-0.19,-90,20.67,-4.52,104.33,299150.54676196154
22.56,r,2008.39,true,401.381436187202,1.02,1.83,-74,25.2,-9.94,117.31,352473.21270406386
19.95,y,1398.73,false,409.4851320336647,1.06,2.19,-12,24.02,-6.22,104.59,202561.25549782347
20.16,y,2060.14,false,415.209511857207,0.89,2.24,-3,21.65,3.21,110.19,131408.95292349768
19.77,!,2055.67,true,401.35489207064774,1.1,2.34,-6,18.44,9.7,105.87,245086.04242634974
0.0,b,1852.04,true,401.38748566686985,0.8,1.2,-87,19.28,7.26,104.62,333956.60186756426
18.6,,2478.79,true,417.602462577927,2.19,4.63,26,18.04,-1.84,107.05,133260.41065412632
18.91,y,2509.2,false,410.57618150234043,0.32,0.54,56,18.87,-9.26,115.05,166015.58577653402
16.59,y,2584.16,false,402.59840072665145,0.53,1.12,39,18.48,-8.16,113.72,216080.14538766543
18.14,y,2007.41,,414.2324099257308,0.23,0.25,-45,22.23,0.44,115.96,106882.1097457626
19.14,b,2030.05,true,407.3826230277775,0.05,0.26,-9,15.44,8.64,106.71,234089.4930708437
19.0,y,2520.54,false,400.1758592209422,0.02,0.09,-95,20.87,8.89,110.4,349022.3658920286
18.38,r,1763.17,true,414.3993860977651,1.25,2.69,-2,18.08,0.96,102.65,77289.18970611613
21.12,r,1734.12,false,410.2510408225843,0.88,2.06,-51,19.97,-7.85,110.01,149732.11514046512
20.24,r,1834.17,true,405.4116626892887,0.08,0.25,35,18.93,-9.45,111.82,250450.63422386508
20.99,y,2424.25,true,400.8215912003986,0.41,0.98,87,24.51,-2.36,106.93,376853.11132916244
20.58,y,1868.42,true,413.7240795965055,0.55,0.77,90,21.41,6.89,107.37,205722.4585408159
22.65,!,1840.67,true,418.8090460524734,1.55,2.39,-85,24.49,9.81,118.43,232693.6175263842
18.93,r,2123.93,true,401.5969081191331,0.28,0.4,71,17.75,3.71,105.56,282340.92087692954
16.77,r,1825.4,false,416.5349584937966,0.29,1.39,-48,18.23,-5.8,109.3,74164.3422952491
20.4,y,1841.72,false,405.57605185399103,2.6,4.92,36,18.65,-9.98,-111.02,254767.78022788675
17.29,y,2591.85,true,402.9319142601,1.56,3.45,14,21.67,-4.98,108.58,221582.42799823545
17.94,y,2169.34,true,404.6892768422599,0.31,0.87,47,19.13,4.6,116.11,235920.43633870897
21.08,y,1380.13,true,400.7858213456781,0.22,0.09,-55,21.33,9.95,108.19,244016.82674169628
19.96,r,1517.91,false,406.40149027011216,1.25,2.77,73,19.17,6.15,111.31,263026.6253592448
18.84,r,1856.85,true,400.4265446555153,2.28,4.41,93,18.93,-3.3,106.22,299473.8770493645
22.33,r,2092.1,false,403.48514936333186,1.29,2.96,31,20.41,-9.72,104.0,311436.6140514987
21.6,r,2721.37,false,415.77663962425976,0.78,1.76,19,20.07,-7.2,104.0,225054.60252409865
18.9,y,1751.2,false,415.76071742749195,4.02,7.99,-6,19.95,1.93,112.17,86030.5891117335
20.42,!,1650.88,true,410.92001978630685,0.95,2.12,-58,23.47,9.3,110.49,138614.72452071804
22.0,x,1847.77,true,411.5730085246585,0.3,0.99,-52,19.03,8.11,111.06,176749.4681776597
18.42,r,1880.47,false,412.2995754055463,0.3,0.67,-49,21.29,-0.53,110.42,109163.60725511142
22.52,r,2316.38,false,409.8888016105867,0.83,1.87,-87,15.01,-8.69,107.7,405240.9182453966
19.82,r,1882.44,false,412.2626495173547,2.57,5.27,-43,21.33,-8.85,112.61,130382.24594424872
20.61,!,2500.35,true,415.0266438498135,0.61,0.74,-65,19.58,-0.88,114.1,218735.38228390695
19.19,b,1709.0,true,414.3426710759968,3.61,7.11,-81,19.34,7.9,110.85,155837.48436140316
21.65,b,1681.48,false,412.85877695568087,0.42,1.04,-60,17.51,9.42,105.2,165967.92653591128
19.47,y,2352.48,false,413.0499466458969,0.28,0.35,21,18.43,2.27,103.39,142146.96968664438
21.07,r,2034.9,false,419.6157268613986,0.0,-0.21,98,20.02,-6.96,111.58,243801.57234037682
0.0,r,2073.02,false,400.1606930226747,0.51,1.26,49,21.23,-9.8,106.77,289995.1555379297
21.27,b,1250.36,true,417.1976304542002,0.41,0.73,27,26.19,-3.62,108.69,92663.06469147802
23.29,y,2118.85,true,417.8180099469146,0.34,0.87,-61,20.04,5.87,110.98,239567.58172365598
22.31,r,1926.2,true,406.4052263386543,2.23,4.77,-84,20.27,9.98,113.71,356422.1317332168
21.28,y,2045.84,false,408.29670292291695,0.48,0.66,-18,16.47,4.9,109.61,279807.8284183041
18.58,y,1960.58,false,416.11844787813476,0.61,0.99,-95,17.09,-4.67,110.67,182870.2860311618
19.05,y,1432.02,true,402.53962646163967,0.54,0.99,78,15.63,-9.96,112.67,250237.64008903006
18.27,b,2413.25,true,410.63259965198176,1.2,1.75,-59,19.94,-6.08,104.06,150154.31955071783
20.8,b,2153.11,false,404.07628886520763,0.32,0.36,-87,18.12,3.38,110.9,352569.6313463388
20.69,!,2053.47,false,414.89919631170324,0.38,0.55,63,25.47,9.74,105.73,183771.28337746076
18.24,r,2471.42,false,408.58011130850116,1.5,2.81,-56,17.92,7.14,109.18,270105.9230218451
20.18,y,2604.75,true,409.0871546540256,0.05,0.28,32,23.16,-2.02,108.75,307351.8839778957
20.76,r,1692.98,false,402.40428937063473,0.17,0.19,13,22.19,-9.33,107.45,237397.52635750175
20.05,y,2040.81,true,401.13050205094896,0.55,1.08,-43,21.02,-8.06,104.18,268053.6205434354
15.9,r,1939.14,false,402.52500811049384,0.52,0.91,-24,22.09,0.62,107.67,167124.6079996724
20.28,r,2028.62,true,409.0249253834506,0.01,-0.11,-60,18.73,8.73,111.18,290981.895084075
20.23,y,1591.23,true,416.9561508249888,0.66,1.29,93,18.31,8.81,110.7,183079.14855634328
21.41,r,2043.0,false,417.1519883930812,0.68,0.61,46,11.34,0.79,105.39,176912.8149145825
19.65,b,2110.92,true,400.2541906114666,1.5,3.28,18,9.91,-7.95,112.71,251561.00156649706
20.98,b,2049.7,true,415.11457545563195,0.7,1.15,-56,18.77,-9.39,111.39,181134.04826454396
17.95,r,1809.91,false,404.74952802821724,0.31,0.56,-54,20.85,-2.19,115.45,223898.29970735294
16.63,r,1641.92,true,404.61974187659774,0.79,1.45,-90,18.51,7.02,106.29,244788.29362677614
19.22,b,2196.68,true,404.7330446423842,0.49,0.6,60,25.34,9.78,113.37,281894.9063847737
22.17,y,2301.56,true,416.82818328094953,3.96,7.94,-36,17.97,3.54,112.82,209513.5362402756
19.41,b,2027.89,false,417.4963429404417,0.44,1.02,-70,18.42,-5.95,108.29,164689.85404962342
23.85,y,1958.39,true,412.5019397101892,0.37,0.77,83,19.11,-9.97,103.95,265595.700708239
21.17,r,2526.31,f,412.0634457156023,3.88,7.95,-5,19.51,-4.83,110.9,193751.58569515456
21.05,y,2641.26,true,406.2505931407841,0.09,-0.26,16,21.45,4.75,107.52,325036.17920064775
18.94,y,1775.52,true,408.61866706811963,0.18,0.08,83,19.03,9.97,115.6,280145.57266458834
20.43,y,2443.72,false,416.2814912377076,0.38,1.1,-3,19.7,6.01,105.22,167596.65685463173
22.05,y,1728.45,true,405.83526091763616,0.33,0.58,27,17.52,-3.46,116.81,269036.1697702278
21.27,b,2101.93,false,409.1378306657818,0.6,1.7,22,19.52,-9.76,110.43,288560.4821095702
20.15,r,1853.04,true,407.7962091356389,0.83,1.05,43,21.42,-7.08,116.54,257272.53310461232
17.33,r,2599.78,true,415.04854496622374,0.71,1.37,20,23.73,2.11,106.96,103270.80556760215
22.2,r,1315.65,false,409.6308117731363,0.7,1.59,32,15.8,9.36,114.96,235427.7653450865
19.16,r,1626.69,false,416.49250611993443,1.03,2.77,28,17.98,8.01,116.07,89910.53228302482
23.56,b,2240.43,false,401.9603302820138,0.38,0.27,-25,18.81,-0.7,109.37,352207.7488476939
0.0,y,2351.7,true,401.162348278338,0.28,0.61,8,17.97,-8.77,110.07,313215.20168418996
22.06,r,1914.72,true,413.6891670227812,0.06,0.09,-85,21.15,-8.77,109.91,229586.60616636343
